Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
rune_AugmentLoggingDesc,item_modifiers,mod,,,"Invoke the Augment Logging Runeword to imbue [ae92d5]Tools and Staves[-] with increased damage against Wood. [I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [ae92d5]Rune Ability[-]: Wood Damage Increased by [ae92d5]+{cvar(.runeAugmentLoggingDisplay:0)}%[-]\n• [ae92d5]Effectiveness[-]: [ae92d5]+{cvar(.runeAugmentLoggingDisplay:0.0)}%[-] Per Rune\n• [ae92d5]Burden[-]: Spirit Cost Per Use [ae92d5]-{cvar(.runeAugmentLogging_burden:0.0)}[-]\n• [ae92d5]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeAugmentLogging_degradeDisplay:0.0)}%[-]\n*[36dc2a]Removable[-]: Rune may be removed and re-used\n[I][d1d1d1]Runes and Effects Stack. Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
rune_AugmentHunger,item_modifiers,mod,,,"Augment Hunger [d7dce4]Rune[-]*",,,,,,,,,,,,,,
rune_AugmentHungerDesc,item_modifiers,mod,,,"Invoke the Augment Hunger Runeword to imbue [ae92d5]Armor and Clothing[-] with the power to substantially reduce your hunger. [I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Rune Ability[-]: Reduce Food Loss by [ae92d5]{cvar(.runeAugmentHungerDisplay:0.0)}%[-]\n• [d7dce4]Effectiveness[-]: [ae92d5]{cvar(.runeAugmentHungerDisplay:0.0)}%[-] Per Rune\n• [d7dce4]Burden[-]: Max Spirit Reduced by [ae92d5]-{cvar($runeAugmentHunger_burdenDisplay:0)}[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeAugmentHunger_degradeDisplay:0.0)}%[-]\n*[36dc2a]Removable[-]: Rune may be removed and re-used\n[I][d1d1d1]Runes and Effects Stack. Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
runeFire_LuckyEssence,item_modifiers,mod,,,"Lucky Fire Essence [ae92d5]Rune[-]*",,,,,,,,,,,,,,
runeFire_LuckyEssenceDesc,item_modifiers,mod,,,"Invoke the Lucky Fire Essence Runeword to imbue [ae92d5]Armor, Clothing, Tools, Staves[-] with the power of Luck, increasing the amount of Fire Essence you Harvest.\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [ae92d5]Lucky Fire Essence[-]: Increased Fire Essence Loot\n• [ae92d5]Effectiveness[-]: [ae92d5]+{cvar(.runeFireLuckyEssenceDisplay:0.0)}%[-] Per Rune\n• [ae92d5]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeFireLuckyEssence_degradeDisplay:0.0)}%[-]\n• [ae92d5]Stacking[-]: Multiple Runes and Effects Stack\n*[36dc2a]Removable[-]: Rune may be removed and re-used\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
runeIce_LuckyEssence,item_modifiers,mod,,,"Lucky Ice Essence [ae92d5]Rune[-]*",,,,,,,,,,,,,,
runeIce_LuckyEssenceDesc,item_modifiers,mod,,,"Invoke the Lucky Ice Essence Runeword to imbue [ae92d5]Armor, Clothing, Tools, Staves[-] with the power of Luck, increasing the amount of Ice Essence you find.\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [ae92d5]Lucky Ice Essence[-]: Increased Ice Essence Find\n• [ae92d5]Effectiveness[-]: [ae92d5]+{cvar(.runeIceLuckyEssenceDisplay:0.0)}%[-] Per Rune\n• [ae92d5]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeIceLuckyEssence_degradeDisplay:0.0)}%[-]\n• [ae92d5]Stacking[-]: Multiple Runes and Effects Stack\n*[36dc2a]Removable[-]: Rune may be removed and re-used\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
runeLightning_LuckyEssence,item_modifiers,mod,,,"Lucky Lightning Essence [ae92d5]Rune[-]*",,,,,,,,,,,,,,
runeLightning_LuckyEssenceDesc,item_modifiers,mod,,,"Invoke the Lucky Lightning Essence Runeword to imbue [ae92d5]Armor, Clothing, Tools, Staves[-] with the power of Luck, increasing the amount of Lightning Essence you Harvest.\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [ae92d5]Lucky Lightning Essence[-]: Increased Lightning Essence Loot\n• [ae92d5]Effectiveness[-]: [ae92d5]+{cvar(.runeLightningLuckyEssenceDisplay:0.0)}%[-] Per Rune\n• [ae92d5]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeLightningLuckyEssence_degradeDisplay:0.0)}%[-]\n• [ae92d5]Stacking[-]: Multiple Runes and Effects Stack\n*[36dc2a]Removable[-]: Rune may be removed and re-used\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
rune_Silence,item_modifiers,mod,,,"Silence [e3bb70]Rune[-]",,,,,,,,,,,,,,
rune_SilenceDesc,item_modifiers,mod,,,"Invoke the Silence Runeword to imbue a [ae92d5]Weapon, Spellcast, Spell Turret, Familiar[-] with Silenceing power that interrupts and disables special abilities, such as Fallen Healing.\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Silence[-]: Stop Fallen Healing\n• [e3bb70]Effectiveness[-]: [ae92d5]15 Seconds[-]\n• [e3bb70]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeSilence_burden:0)}[-]\n• [e3bb70]Degradation[-]: Durability Cost Per Use [ae92d5]x{cvar(.runeSilence_degrade:0.0)}[-]\n\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
rune_StoneSkin,item_modifiers,mod,,,"Stone Skin [d7dce4]Rune[-]",,,,,,,,,,,,,,
rune_StoneSkinDesc,item_modifiers,mod,,,"Invoke the Stone Skin Runeword to imbue [ae92d5]Armor, Familiars[-] with the power to protect you from Physical Damage and to periodically Stun your attackers!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Stone Skin[-]: Stun Attackers, +5% Physical Resists\n• [d7dce4]Effectiveness[-]: [ae92d5]{cvar(.runeSkin:0.0)}%[-] Stun Chance\n• [d7dce4]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeSkin_burden:0)}[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeSkin_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
rune_Aquatic,item_modifiers,mod,,,"Aquatic [d7dce4]Rune[-]",,,,,,,,,,,,,,
rune_AquaticDesc,item_modifiers,mod,,,"Invoke the Aquatic Runeword to imbue [ae92d5]Head, Foot Armor[-] with the power to Breathe Underwater and Fast Swim!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Aquatic[-]: Underwater Breathing, Fast Swim\n• [d7dce4]Effectiveness[-]: [ae92d5]+{cvar(.runeAquatic_ui:0.0)}%[-] Swim Speed\n• [d7dce4]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeAquatic_burden:0)}[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeAquatic_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
rune_Scavenger,item_modifiers,mod,,,"Scavenger [d7dce4]Rune[-]",,,,,,,,,,,,,,
rune_ScavengerDesc,item_modifiers,mod,,,"Invoke the Scavenger Runeword to imbue [ae92d5]Salvage Tools[-] with the power to quickly salvage and maximize returns!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Scavenger[-]: Salvage Bonus, Speed\n• [d7dce4]Effectiveness[-]: [ae92d5]+{cvar(.runeScavenger_ui:0.0)}%[-] Salvage Bonus, Speed\n• [d7dce4]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeScavenger_burden:0)}[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeScavenger_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
rune_Empath,item_modifiers,mod,,,"Empath [e3bb70]Rune[-]",,,,,,,,,,,,,,
rune_EmpathDesc,item_modifiers,mod,,,"Invoke the Empath Runeword to imbue [ae92d5]Tools, Weapons[-] with the power to trigger your Empathic senses, allowing you to find and harvest more Essence for a time!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Empath[-]: +All Essence Find\n• [e3bb70]Effectiveness[-]: [ae92d5]+{cvar(.runeEmpath_ui:0.0)}%[-] All Essence Find\n• [e3bb70]Burden[-]: Spirit Cost on Activate [ae92d5]{cvar(.runeEmpath_burden:0)}[-]\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeEmpath_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
rune_SpiritWell,item_modifiers,mod,,,"Spirit Well [e3bb70]Rune[-]",,,,,,,,,,,,,,
rune_SpiritWellDesc,item_modifiers,mod,,,"Invoke the Spirit Well Runeword to imbue [ae92d5]Melee, Bow, Staff, Spellcast Weapons[-] with the power to trigger a Spirit Well, replenishing your Spirit over time!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Spirit Well[-]: Regen Spirit\n• [e3bb70]Effectiveness[-]: [ae92d5]+{cvar(.runeSpiritWell:0.0)}[-] Spirit Regen\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeSpiritWell_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
rune_Indestructible,item_modifiers,mod,,,"Indestructible [e3bb70]Rune[-]",,,,,,,,,,,,,,
rune_IndestructibleDesc,item_modifiers,mod,,,"Invoke the Indestructible Runeword to render [ae92d5]Weapons, Tools, Armor, Clothing[-] completely Unbreakable (mundane) or drastically Slow Degradation (magical)!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Mundane Items[-]: Remove Degradation\n• [e3bb70]Magical Items[-]: Remove Degradation Penalties\n• [e3bb70]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeIndestructible_burden:0)}[-]\n\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
rune_DrainHealth,item_modifiers,mod,,,"Drain Health [e3bb70]Rune[-]",,,,,,,,,,,,,,
rune_DrainHealthDesc,item_modifiers,mod,,,"Invoke the Drain Health Runeword to imbue [ae92d5]Weapons, Tools, Familiars[-] with the power to Drain Health from foes, transferring it to you!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Drain Health[-]: Drain enemy Health and replenish your own!\n• [e3bb70]Effectiveness[-]: [ae92d5]{cvar(.runeDrainHealth:0.0)}%[-] Drain Chance\n• [e3bb70]Cooldown[-]: 5 Seconds, Self + Target\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeDrainHealth_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Sorcery.[-][/I]",,,,,,,,,,,,,,
rune_DrainStamina,item_modifiers,mod,,,"Drain Stamina [e3bb70]Rune[-]",,,,,,,,,,,,,,
rune_DrainStaminaDesc,item_modifiers,mod,,,"Invoke the Drain Stamina Runeword to imbue [ae92d5]Weapons, Tools, Familiars[-] with the power to Drain Stamina from foes, transferring it to you!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Drain Stamina[-]: Drain enemy Stamina and replenish your own!\n• [e3bb70]Effectiveness[-]: [ae92d5]{cvar(.runeDrainStamina:0.0)}%[-] Drain Chance\n• [e3bb70]Cooldown[-]: 5 Seconds, Self + Target\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeDrainStamina_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Sorcery.[-][/I]",,,,,,,,,,,,,,
rune_DrainSpirit,item_modifiers,mod,,,"Drain Spirit [e3bb70]Rune[-]",,,,,,,,,,,,,,
rune_DrainSpiritDesc,item_modifiers,mod,,,"Invoke the Drain Spirit Runeword to imbue [ae92d5]Weapons, Tools, Familiars[-] with the power to Drain Spirit from foes, transferring it to you!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Drain Spirit[-]: Drain enemy Spirit and replenish your own!\n• [e3bb70]Effectiveness[-]: [ae92d5]{cvar(.runeDrainSpirit:0.0)}%[-] Drain Chance\n• [e3bb70]Cooldown[-]: 5 Seconds, Self + Target\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeDrainSpirit_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Sorcery.[-][/I]",,,,,,,,,,,,,,
rune_KnockbackSpell,item_modifiers,mod,,,"Spell Knockback [d7dce4]Rune[-]",,,,,,,,,,,,,,
rune_KnockbackSpellDesc,item_modifiers,mod,,,"Invoke the Spell Knockback Runeword to imbue the Spell Ammo of a [ae92d5]Spellcast, Wand, Bow, Crossbow[-] with the power to push their target away from the caster.\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Spell Knockback[-]: Spells, Spell Arrows\n• [ae92d5]Effectiveness[-]: +150\n• [ae92d5]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeKnockbackSpell_burden:0)}[-]\n• [ae92d5]Degradation[-]: Durability Cost Per Use [ae92d5]x{cvar(.runeKnockbackSpell_degrade:0.0)}[-]\n• [ae92d5]Stacking[-]: Multiple Runes and Effects Stack\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
runeFire_TurretMeteor,item_modifiers,mod,,,"Starcaller Turret [d7dce4]Rune[-]",,,,,,,,,,,,,,
runeFire_TurretMeteorDesc,item_modifiers,mod,,,"Invoke the Starcaller Turret Runeword to imbue [ae92d5]Spell Turrets[-] with the power to call down Meteors on its primary target and foes near them.\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Rune Ability[-]: Periodically cast Meteor Shower\n• [d7dce4]Effectiveness[-]: [ae92d5]+{cvar($runeFireTurretMeteorDisplay:0.0)}%[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar($runeFireTurretMeteor_degradeDisplay:0.0)}%[-]\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
runeFire_TurretAuraBurn,item_modifiers,mod,,,"Burning Turret [d7dce4]Rune[-]",,,,,,,,,,,,,,
runeFire_TurretAuraBurnDesc,item_modifiers,mod,,,"Invoke the Burning Turret Runeword to imbue [ae92d5]Spell Turrets[-] with the power to Burn all nearby foes on impact.\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Rune Ability[-]: AoE Burn target and nearby\n• [d7dce4]Effectiveness[-]: [ae92d5]+{cvar($runeFireTurretAuraBurnDisplay:0.0)}%[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar($runeFireTurretAuraBurn_degradeDisplay:0.0)}%[-]\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
runeFire_FirenadoCaster,item_modifiers,mod,,,"Firenado Caster [e3bb70]Rune[-]",,,,,,,,,,,,,,
runeFire_FirenadoCasterDesc,item_modifiers,mod,,,"Invoke the Firenado Caster Runeword to imbue a [ae92d5]Spellcast Weapon, Familiar[-] with the power to periodically cast Firenado Spell on spellcasting!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Firenado Caster[-]: Firenado Spell Chance\n• [e3bb70]Effectiveness[-]: [ae92d5]{cvar(.runeFireFirenadoCaster:0.0)}%[-] Chance\n• [e3bb70]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeFireFirenadoCaster_burden:0)}[-]\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeFireFirenadoCaster_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Firenado Spell, Fire Sorcery.[-][/I]",,,,,,,,,,,,,,
runeFire_MeteorCaster,item_modifiers,mod,,,"Meteor Caster [e3bb70]Rune[-]",,,,,,,,,,,,,,
runeFire_MeteorCasterDesc,item_modifiers,mod,,,"Invoke the Meteor Caster Runeword to imbue a [ae92d5]Spellcast Weapon, Familiar[-] with the power to periodically cast Meteor Spell on spellcasting!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Meteor Caster[-]: Meteor Spell Chance\n• [e3bb70]Effectiveness[-]: [ae92d5]{cvar(.runeFireMeteorCaster:0.0)}%[-] Chance\n• [e3bb70]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeFireMeteorCaster_burden:0)}[-]\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeFireMeteorCaster_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Meteor Spell, Fire Sorcery.[-][/I]",,,,,,,,,,,,,,
runeFire_NovaCaster,item_modifiers,mod,,,"Fire Nova Caster [e3bb70]Rune[-]",,,,,,,,,,,,,,
runeFire_NovaCasterDesc,item_modifiers,mod,,,"Invoke the Fire Nova Caster Runeword to imbue a [ae92d5]Spellcast Weapon, Familiar[-] with the power to periodically cast Fire Nova Spell on spellcasting!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Fire Nova Caster[-]: Fire Nova Spell Chance\n• [e3bb70]Effectiveness[-]: [ae92d5]{cvar(.runeFireNovaCaster:0.0)}%[-] Chance\n• [e3bb70]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeFireNovaCaster_burden:0)}[-]\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeFireNovaCaster_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Fire Sorcery.[-][/I]",,,,,,,,,,,,,,
runeFire_NovaSkin,item_modifiers,mod,,,"Fire Nova Skin [d7dce4]Rune[-]",,,,,,,,,,,,,,
runeFire_NovaSkinDesc,item_modifiers,mod,,,"Invoke the Fire Nova Skin Runeword to imbue [ae92d5]Armor, Familiars[-] with the power to periodically cast Fire Nova Spell on attackers!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Fire Nova Skin[-]: Fire Nova Spell Chance\n• [d7dce4]Effectiveness[-]: [ae92d5]{cvar(.runeFireNovaSkin:0.0)}%[-] Chance\n• [d7dce4]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeFireNovaSkin_burden:0)}[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeFireNovaSkin_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Fire Sorcery.[-][/I]",,,,,,,,,,,,,,
runeFire_Skin,item_modifiers,mod,,,"Fire Skin [d7dce4]Rune[-]",,,,,,,,,,,,,,
runeFire_SkinDesc,item_modifiers,mod,,,"Invoke the Fire Skin Runeword to imbue [ae92d5]Armor, Familiars[-] with the power to protect you from Fire Damage and to periodically Burn your attackers!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Fire Skin[-]: Burn Attackers, +5% Fire Resists\n• [d7dce4]Effectiveness[-]: [ae92d5]{cvar(.runeFireSkin:0.0)}%[-] Burn Chance\n• [d7dce4]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeFireSkin_burden:0)}[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeFireSkin_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Fire Sorcery.[-][/I]",,,,,,,,,,,,,,
runeFire_Empath,item_modifiers,mod,,,"Fire Empath [d7dce4]Rune[-]",,,,,,,,,,,,,,
runeFire_EmpathDesc,item_modifiers,mod,,,"Invoke the Empath Runeword to imbue [ae92d5]Tools, Weapons[-] with the power to trigger your Empathic senses, allowing you to find and harvest more Fire Essence for a time!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Fire Empath[-]: +Fire Essence Find\n• [d7dce4]Effectiveness[-]: [ae92d5]+{cvar(.runeFireEmpath_ui:0.0)}%[-] Fire Essence Find\n• [d7dce4]Burden[-]: Spirit Cost on Activate [ae92d5]{cvar(.runeFireEmpath_burden:0)}[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeFireEmpath_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
runeIce_TurretAuraChill,item_modifiers,mod,,,"Chilling Turret [d7dce4]Rune[-]",,,,,,,,,,,,,,
runeIce_TurretAuraChillDesc,item_modifiers,mod,,,"Invoke the Chilling Turret Runeword to imbue [ae92d5]Spell Turrets[-] with the power to Chill all foes near target on impact.\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Rune Ability[-]: AoE Chill target and nearby\n• [d7dce4]Effectiveness[-]: [ae92d5]+{cvar($runeIceTurretAuraChillDisplay:0.0)}%[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar($runeIceTurretAuraChill_degradeDisplay:0.0)}%[-]\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
runeIce_TurretHailstorm,item_modifiers,mod,,,"Hailstorm Turret [d7dce4]Rune[-]",,,,,,,,,,,,,,
runeIce_TurretHailstormDesc,item_modifiers,mod,,,"Invoke the Hailstorm Turret Runeword to imbue [ae92d5]Spell Turrets[-] with the power to summon Hailstorm on its primary target and foes near them, Shattering Frozen foes.\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Rune Ability[-]: Periodically cast Hailstorm\n• [d7dce4]Effectiveness[-]: [ae92d5]+{cvar($runeIceTurretHailstormDisplay:0.0)}%[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar($runeIceTurretHailstorm_degradeDisplay:0.0)}%[-]\n[I][d1d1d1]Improved by Rune Mastery.[-][/I]",,,,,,,,,,,,,,
runeIce_CometCaster,item_modifiers,mod,,,"Comet Caster [e3bb70]Rune[-]",,,,,,,,,,,,,,
runeIce_CometCasterDesc,item_modifiers,mod,,,"Invoke the Comet Caster Runeword to imbue a [ae92d5]Spellcast Weapon, Familiar[-] with the power to periodically cast Comet Spell on spellcasting!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Comet Caster[-]: Comet Spell Chance\n• [e3bb70]Effectiveness[-]: [ae92d5]{cvar(.runeIceCometCaster:0.0)}%[-] Chance\n• [e3bb70]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeIceCometCaster_burden:0)}[-]\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeIceCometCaster_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Comet Spell, Ice Sorcery.[-][/I]",,,,,,,,,,,,,,
runeIce_IceStormCaster,item_modifiers,mod,,,"Ice Storm Caster [e3bb70]Rune[-]",,,,,,,,,,,,,,
runeIce_IceStormCasterDesc,item_modifiers,mod,,,"Invoke the Ice Storm Caster Runeword to imbue a [ae92d5]Spellcast Weapon, Familiar[-] with the power to periodically cast Ice Storm Spell on spellcasting!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Ice Storm Caster[-]: Ice Storm Spell Chance\n• [e3bb70]Effectiveness[-]: [ae92d5]{cvar(.runeIceIceStormCaster:0.0)}%[-] Chance\n• [e3bb70]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeIceIceStormCaster_burden:0)}[-]\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeIceIceStormCaster_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Ice Storm Spell, Ice Sorcery.[-][/I]",,,,,,,,,,,,,,
runeIce_NovaCaster,item_modifiers,mod,,,"Ice Nova Caster [e3bb70]Rune[-]",,,,,,,,,,,,,,
runeIce_NovaCasterDesc,item_modifiers,mod,,,"Invoke the Ice Nova Caster Runeword to imbue a [ae92d5]Spellcast Weapon, Familiar[-] with the power to periodically cast Ice Nova Spell on spellcasting!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [e3bb70]Ice Nova Caster[-]: Ice Nova Spell Chance\n• [e3bb70]Effectiveness[-]: [ae92d5]{cvar(.runeIceNovaCaster:0.0)}%[-] Chance\n• [e3bb70]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeIceNovaCaster_burden:0)}[-]\n• [e3bb70]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeIceNovaCaster_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Ice Sorcery.[-][/I]",,,,,,,,,,,,,,
runeIce_NovaSkin,item_modifiers,mod,,,"Ice Nova Skin [d7dce4]Rune[-]",,,,,,,,,,,,,,
runeIce_NovaSkinDesc,item_modifiers,mod,,,"Invoke the Ice Nova Skin Runeword to imbue [ae92d5]Armor, Familiars[-] with the power to periodically cast Ice Nova Spell on attackers!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Ice Nova Skin[-]: Ice Nova Spell Chance\n• [d7dce4]Effectiveness[-]: [ae92d5]{cvar(.runeIceNovaSkin:0.0)}%[-] Chance\n• [d7dce4]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeIceNovaSkin_burden:0)}[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeIceNovaSkin_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Ice Sorcery.[-][/I]",,,,,,,,,,,,,,
runeIce_Skin,item_modifiers,mod,,,"Ice Skin [d7dce4]Rune[-]",,,,,,,,,,,,,,
runeIce_SkinDesc,item_modifiers,mod,,,"Invoke the Ice Skin Runeword to imbue [ae92d5]Armor, Familiars[-] with the power to protect you from Ice Damage and to periodically Chill your attackers!\n[I][U][d1d1d1]Equip to see values[-][/U][/I]:\n• [d7dce4]Ice Skin[-]: Chill Attackers, +5% Ice Resists\n• [d7dce4]Effectiveness[-]: [ae92d5]{cvar(.runeIceSkin:0.0)}%[-] Chill Chance\n• [d7dce4]Burden[-]: Spirit Cost Per Use [ae92d5]{cvar(.runeIceSkin_burden:0)}[-]\n• [d7dce4]Degradation[-]: Degrade Rate [ae92d5]+{cvar(.runeIceSkin_degrade_ui:0.0)}%[-]\n\n[I][d1d1d1]Improved by Rune Mastery, Ice Sorcery.[-][/I]",,,,,,,,,,,,,,
